,parents,has_nurs,form,children,housing,finance,social,health,class
10785,great_pret,improper,completed,more,critical,convenient,slightly_prob,recommended,recommend
10786,great_pret,improper,completed,more,critical,convenient,slightly_prob,priority,recommend
10787,great_pret,improper,completed,more,critical,convenient,slightly_prob,not_recom,not_recommend
10788,great_pret,improper,completed,more,critical,convenient,problematic,recommended,recommend
10789,great_pret,improper,completed,more,critical,convenient,problematic,priority,recommend
10790,great_pret,improper,completed,more,critical,convenient,problematic,not_recom,not_recommend
10791,great_pret,improper,completed,more,critical,inconv,nonprob,recommended,recommend
10792,great_pret,improper,completed,more,critical,inconv,nonprob,priority,recommend
10793,great_pret,improper,completed,more,critical,inconv,nonprob,not_recom,not_recommend
10794,great_pret,improper,completed,more,critical,inconv,slightly_prob,recommended,recommend
10795,great_pret,improper,completed,more,critical,inconv,slightly_prob,priority,recommend
10796,great_pret,improper,completed,more,critical,inconv,slightly_prob,not_recom,not_recommend
10797,great_pret,improper,completed,more,critical,inconv,problematic,recommended,recommend
10798,great_pret,improper,completed,more,critical,inconv,problematic,priority,recommend
10799,great_pret,improper,completed,more,critical,inconv,problematic,not_recom,not_recommend
10800,great_pret,improper,incomplete,1,convenient,convenient,nonprob,recommended,recommend
10801,great_pret,improper,incomplete,1,convenient,convenient,nonprob,priority,recommend
10802,great_pret,improper,incomplete,1,convenient,convenient,nonprob,not_recom,not_recommend
10803,great_pret,improper,incomplete,1,convenient,convenient,slightly_prob,recommended,recommend
10804,great_pret,improper,incomplete,1,convenient,convenient,slightly_prob,priority,recommend
10805,great_pret,improper,incomplete,1,convenient,convenient,slightly_prob,not_recom,not_recommend
10806,great_pret,improper,incomplete,1,convenient,convenient,problematic,recommended,recommend
10807,great_pret,improper,incomplete,1,convenient,convenient,problematic,priority,recommend
10808,great_pret,improper,incomplete,1,convenient,convenient,problematic,not_recom,not_recommend
10809,great_pret,improper,incomplete,1,convenient,inconv,nonprob,recommended,recommend
10810,great_pret,improper,incomplete,1,convenient,inconv,nonprob,priority,recommend
10811,great_pret,improper,incomplete,1,convenient,inconv,nonprob,not_recom,not_recommend
10812,great_pret,improper,incomplete,1,convenient,inconv,slightly_prob,recommended,recommend
10813,great_pret,improper,incomplete,1,convenient,inconv,slightly_prob,priority,recommend
10814,great_pret,improper,incomplete,1,convenient,inconv,slightly_prob,not_recom,not_recommend
10815,great_pret,improper,incomplete,1,convenient,inconv,problematic,recommended,recommend
10816,great_pret,improper,incomplete,1,convenient,inconv,problematic,priority,recommend
10817,great_pret,improper,incomplete,1,convenient,inconv,problematic,not_recom,not_recommend
10818,great_pret,improper,incomplete,1,less_conv,convenient,nonprob,recommended,recommend
10819,great_pret,improper,incomplete,1,less_conv,convenient,nonprob,priority,recommend
10820,great_pret,improper,incomplete,1,less_conv,convenient,nonprob,not_recom,not_recommend
10821,great_pret,improper,incomplete,1,less_conv,convenient,slightly_prob,recommended,recommend
10822,great_pret,improper,incomplete,1,less_conv,convenient,slightly_prob,priority,recommend
10823,great_pret,improper,incomplete,1,less_conv,convenient,slightly_prob,not_recom,not_recommend
10824,great_pret,improper,incomplete,1,less_conv,convenient,problematic,recommended,recommend
10825,great_pret,improper,incomplete,1,less_conv,convenient,problematic,priority,recommend
10826,great_pret,improper,incomplete,1,less_conv,convenient,problematic,not_recom,not_recommend
10827,great_pret,improper,incomplete,1,less_conv,inconv,nonprob,recommended,recommend
10828,great_pret,improper,incomplete,1,less_conv,inconv,nonprob,priority,recommend
10829,great_pret,improper,incomplete,1,less_conv,inconv,nonprob,not_recom,not_recommend
10830,great_pret,improper,incomplete,1,less_conv,inconv,slightly_prob,recommended,recommend
10831,great_pret,improper,incomplete,1,less_conv,inconv,slightly_prob,priority,recommend
10832,great_pret,improper,incomplete,1,less_conv,inconv,slightly_prob,not_recom,not_recommend
10833,great_pret,improper,incomplete,1,less_conv,inconv,problematic,recommended,recommend
10834,great_pret,improper,incomplete,1,less_conv,inconv,problematic,priority,recommend
10835,great_pret,improper,incomplete,1,less_conv,inconv,problematic,not_recom,not_recommend
10836,great_pret,improper,incomplete,1,critical,convenient,nonprob,recommended,recommend
10837,great_pret,improper,incomplete,1,critical,convenient,nonprob,priority,recommend
10838,great_pret,improper,incomplete,1,critical,convenient,nonprob,not_recom,not_recommend
10839,great_pret,improper,incomplete,1,critical,convenient,slightly_prob,recommended,recommend
10840,great_pret,improper,incomplete,1,critical,convenient,slightly_prob,priority,recommend
10841,great_pret,improper,incomplete,1,critical,convenient,slightly_prob,not_recom,not_recommend
10842,great_pret,improper,incomplete,1,critical,convenient,problematic,recommended,recommend
10843,great_pret,improper,incomplete,1,critical,convenient,problematic,priority,recommend
10844,great_pret,improper,incomplete,1,critical,convenient,problematic,not_recom,not_recommend
10845,great_pret,improper,incomplete,1,critical,inconv,nonprob,recommended,recommend
10846,great_pret,improper,incomplete,1,critical,inconv,nonprob,priority,recommend
10847,great_pret,improper,incomplete,1,critical,inconv,nonprob,not_recom,not_recommend
10848,great_pret,improper,incomplete,1,critical,inconv,slightly_prob,recommended,recommend
10849,great_pret,improper,incomplete,1,critical,inconv,slightly_prob,priority,recommend
10850,great_pret,improper,incomplete,1,critical,inconv,slightly_prob,not_recom,not_recommend
10851,great_pret,improper,incomplete,1,critical,inconv,problematic,recommended,recommend
10852,great_pret,improper,incomplete,1,critical,inconv,problematic,priority,recommend
10853,great_pret,improper,incomplete,1,critical,inconv,problematic,not_recom,not_recommend
10854,great_pret,improper,incomplete,2,convenient,convenient,nonprob,recommended,recommend
10855,great_pret,improper,incomplete,2,convenient,convenient,nonprob,priority,recommend
10856,great_pret,improper,incomplete,2,convenient,convenient,nonprob,not_recom,not_recommend
10857,great_pret,improper,incomplete,2,convenient,convenient,slightly_prob,recommended,recommend
10858,great_pret,improper,incomplete,2,convenient,convenient,slightly_prob,priority,recommend
10859,great_pret,improper,incomplete,2,convenient,convenient,slightly_prob,not_recom,not_recommend
10860,great_pret,improper,incomplete,2,convenient,convenient,problematic,recommended,recommend
10861,great_pret,improper,incomplete,2,convenient,convenient,problematic,priority,recommend
10862,great_pret,improper,incomplete,2,convenient,convenient,problematic,not_recom,not_recommend
10863,great_pret,improper,incomplete,2,convenient,inconv,nonprob,recommended,recommend
10864,great_pret,improper,incomplete,2,convenient,inconv,nonprob,priority,recommend
10865,great_pret,improper,incomplete,2,convenient,inconv,nonprob,not_recom,not_recommend
10866,great_pret,improper,incomplete,2,convenient,inconv,slightly_prob,recommended,recommend
10867,great_pret,improper,incomplete,2,convenient,inconv,slightly_prob,priority,recommend
10868,great_pret,improper,incomplete,2,convenient,inconv,slightly_prob,not_recom,not_recommend
10869,great_pret,improper,incomplete,2,convenient,inconv,problematic,recommended,recommend
10870,great_pret,improper,incomplete,2,convenient,inconv,problematic,priority,recommend
10871,great_pret,improper,incomplete,2,convenient,inconv,problematic,not_recom,not_recommend
10872,great_pret,improper,incomplete,2,less_conv,convenient,nonprob,recommended,recommend
10873,great_pret,improper,incomplete,2,less_conv,convenient,nonprob,priority,recommend
10874,great_pret,improper,incomplete,2,less_conv,convenient,nonprob,not_recom,not_recommend
10875,great_pret,improper,incomplete,2,less_conv,convenient,slightly_prob,recommended,recommend
10876,great_pret,improper,incomplete,2,less_conv,convenient,slightly_prob,priority,recommend
10877,great_pret,improper,incomplete,2,less_conv,convenient,slightly_prob,not_recom,not_recommend
10878,great_pret,improper,incomplete,2,less_conv,convenient,problematic,recommended,recommend
10879,great_pret,improper,incomplete,2,less_conv,convenient,problematic,priority,recommend
10880,great_pret,improper,incomplete,2,less_conv,convenient,problematic,not_recom,not_recommend
10881,great_pret,improper,incomplete,2,less_conv,inconv,nonprob,recommended,recommend
10882,great_pret,improper,incomplete,2,less_conv,inconv,nonprob,priority,recommend
10883,great_pret,improper,incomplete,2,less_conv,inconv,nonprob,not_recom,not_recommend
10884,great_pret,improper,incomplete,2,less_conv,inconv,slightly_prob,recommended,recommend
10885,great_pret,improper,incomplete,2,less_conv,inconv,slightly_prob,priority,recommend
10886,great_pret,improper,incomplete,2,less_conv,inconv,slightly_prob,not_recom,not_recommend
10887,great_pret,improper,incomplete,2,less_conv,inconv,problematic,recommended,recommend
10888,great_pret,improper,incomplete,2,less_conv,inconv,problematic,priority,recommend
10889,great_pret,improper,incomplete,2,less_conv,inconv,problematic,not_recom,not_recommend
10890,great_pret,improper,incomplete,2,critical,convenient,nonprob,recommended,recommend
10891,great_pret,improper,incomplete,2,critical,convenient,nonprob,priority,recommend
10892,great_pret,improper,incomplete,2,critical,convenient,nonprob,not_recom,not_recommend
10893,great_pret,improper,incomplete,2,critical,convenient,slightly_prob,recommended,recommend
10894,great_pret,improper,incomplete,2,critical,convenient,slightly_prob,priority,recommend
10895,great_pret,improper,incomplete,2,critical,convenient,slightly_prob,not_recom,not_recommend
10896,great_pret,improper,incomplete,2,critical,convenient,problematic,recommended,recommend
10897,great_pret,improper,incomplete,2,critical,convenient,problematic,priority,recommend
10898,great_pret,improper,incomplete,2,critical,convenient,problematic,not_recom,not_recommend
10899,great_pret,improper,incomplete,2,critical,inconv,nonprob,recommended,recommend
10900,great_pret,improper,incomplete,2,critical,inconv,nonprob,priority,recommend
10901,great_pret,improper,incomplete,2,critical,inconv,nonprob,not_recom,not_recommend
10902,great_pret,improper,incomplete,2,critical,inconv,slightly_prob,recommended,recommend
10903,great_pret,improper,incomplete,2,critical,inconv,slightly_prob,priority,recommend
10904,great_pret,improper,incomplete,2,critical,inconv,slightly_prob,not_recom,not_recommend
10905,great_pret,improper,incomplete,2,critical,inconv,problematic,recommended,recommend
10906,great_pret,improper,incomplete,2,critical,inconv,problematic,priority,recommend
10907,great_pret,improper,incomplete,2,critical,inconv,problematic,not_recom,not_recommend
10908,great_pret,improper,incomplete,3,convenient,convenient,nonprob,recommended,recommend
10909,great_pret,improper,incomplete,3,convenient,convenient,nonprob,priority,recommend
10910,great_pret,improper,incomplete,3,convenient,convenient,nonprob,not_recom,not_recommend
10911,great_pret,improper,incomplete,3,convenient,convenient,slightly_prob,recommended,recommend
10912,great_pret,improper,incomplete,3,convenient,convenient,slightly_prob,priority,recommend
10913,great_pret,improper,incomplete,3,convenient,convenient,slightly_prob,not_recom,not_recommend
10914,great_pret,improper,incomplete,3,convenient,convenient,problematic,recommended,recommend
