Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
16995,16995,16995,16995,16995,7.0,5.0,36.0,3.1,0.46,-0.24,1.0,3.0,0.0,1,3,1
16996,16996,16996,16996,16996,8.0,8.0,45.0,2.7,0.77,0.59,1.0,5.0,1.0,1,3,1
16997,16997,16997,16997,16997,8.0,7.0,33.0,3.7,0.67,0.5,1.0,3.0,1.0,1,3,1
16998,16998,16998,16998,16998,8.0,7.0,34.5,3.2,0.62,0.53,1.0,4.0,1.0,1,3,1
16999,16999,16999,16999,16999,2.0,1.0,27.0,3.3,-1.14,-1.67,1.0,3.0,0.0,1,5,1
17000,17000,17000,17000,17000,9.0,9.0,36.0,3.7,1.25,0.95,1.0,2.0,0.0,1,3,1
17001,17001,17001,17001,17001,2.0,2.0,29.0,2.4,-0.98,-1.26,1.0,5.0,1.0,1,4,1
17002,17002,17002,17002,17002,10.0,10.0,39.0,3.7,1.31,1.68,1.0,5.0,1.0,1,4,1
17003,17003,17003,17003,17003,6.0,7.0,34.0,3.0,0.19,0.48,1.0,4.0,1.0,1,5,1
17004,17004,17004,17004,17004,7.0,5.0,38.0,2.9,0.4,-0.01,1.0,4.0,1.0,1,4,1
17005,17005,17005,17005,17005,10.0,9.0,44.0,3.4,1.65,1.22,1.0,4.0,1.0,1,4,1
17006,17006,17006,17006,17006,1.0,1.0,42.0,3.6,-2.13,-2.25,1.0,4.0,1.0,1,5,1
17007,17007,17007,17007,17007,10.0,9.0,39.0,2.9,1.62,1.11,1.0,3.0,1.0,1,3,1
17008,17008,17008,17008,17008,2.0,4.0,32.0,2.4,-0.79,-0.48,1.0,5.0,0.0,1,3,1
17009,17009,17009,17009,17009,10.0,9.0,46.0,3.4,1.4,1.12,1.0,5.0,1.0,1,5,1
17010,17010,17010,17010,17010,4.0,4.0,32.0,3.2,-0.41,-0.39,1.0,3.0,0.0,1,4,1
17011,17011,17011,17011,17011,1.0,1.0,33.0,3.2,-1.25,-1.46,1.0,3.0,1.0,1,3,1
17012,17012,17012,17012,17012,5.0,4.0,33.0,2.3,0.04,-0.35,1.0,4.0,1.0,1,4,1
17013,17013,17013,17013,17013,1.0,1.0,40.0,3.5,-1.25,-2.08,1.0,3.0,1.0,1,3,1
17014,17014,17014,17014,17014,3.0,3.0,37.0,3.4,-0.6,-0.56,1.0,3.0,0.0,1,4,1
17015,17015,17015,17015,17015,8.0,5.0,40.0,2.9,0.76,0.0,1.0,4.0,1.0,1,4,1
17016,17016,17016,17016,17016,7.0,7.0,36.0,3.4,0.37,0.37,1.0,2.0,1.0,1,3,1
17017,17017,17017,17017,17017,6.0,3.0,38.0,2.6,0.14,-0.79,1.0,4.0,1.0,1,4,1
17018,17018,17018,17018,17018,8.0,8.0,45.0,3.1,0.8,0.61,1.0,3.0,1.0,1,5,1
17019,17019,17019,17019,17019,10.0,8.0,35.0,3.1,1.84,0.73,1.0,2.0,1.0,1,2,1
17020,17020,17020,17020,17020,1.0,1.0,38.0,3.5,-1.3,-1.61,1.0,3.0,1.0,1,5,1
17021,17021,17021,17021,17021,3.0,3.0,38.0,3.2,-0.55,-0.68,1.0,4.0,0.0,1,3,1
17022,17022,17022,17022,17022,6.0,9.0,39.0,3.8,0.13,0.91,1.0,4.0,1.0,1,4,1
17023,17023,17023,17023,17023,8.0,8.0,41.0,3.6,0.73,0.84,1.0,5.0,1.0,1,5,1
17024,17024,17024,17024,17024,4.0,6.0,36.0,3.8,-0.34,0.12,1.0,3.0,0.0,1,4,1
17025,17025,17025,17025,17025,5.0,6.0,37.0,3.3,-0.02,0.15,1.0,5.0,1.0,1,3,1
17026,17026,17026,17026,17026,9.0,10.0,32.0,3.8,1.25,1.3,1.0,2.0,1.0,1,5,1
17027,17027,17027,17027,17027,5.0,8.0,37.0,3.8,-0.11,0.63,1.0,3.0,1.0,1,6,1
17028,17028,17028,17028,17028,6.0,5.0,31.0,3.2,0.08,-0.15,1.0,4.0,0.0,1,3,1
17029,17029,17029,17029,17029,7.0,8.0,34.0,3.5,0.51,0.86,1.0,4.0,0.0,1,3,1
17030,17030,17030,17030,17030,3.0,6.0,43.0,3.5,-0.49,0.06,1.0,4.0,0.0,1,5,1
17031,17031,17031,17031,17031,2.0,2.0,39.0,3.1,-0.91,-1.15,1.0,4.0,1.0,1,5,1
17032,17032,17032,17032,17032,6.0,6.0,43.0,3.6,0.27,0.12,1.0,5.0,1.0,1,5,1
17033,17033,17033,17033,17033,1.0,1.0,34.0,3.1,-1.27,-1.48,1.0,3.0,0.0,1,3,1
17034,17034,17034,17034,17034,10.0,9.0,40.0,3.4,1.34,0.9,1.0,3.0,0.0,1,5,1
17035,17035,17035,17035,17035,1.0,8.0,26.5,2.9,-1.65,0.6,1.0,4.0,0.0,1,3,1
17036,17036,17036,17036,17036,6.0,3.0,32.0,3.1,0.07,-0.69,1.0,4.0,0.0,1,3,1
17037,17037,17037,17037,17037,4.0,6.0,33.0,3.4,-0.19,0.12,1.0,3.0,1.0,1,3,1
17038,17038,17038,17038,17038,2.0,7.0,35.0,3.0,-0.78,0.27,1.0,4.0,0.0,1,3,1
17039,17039,17039,17039,17039,1.0,1.0,32.0,2.2,-1.74,-2.05,1.0,4.0,1.0,1,3,1
17040,17040,17040,17040,17040,8.0,9.0,36.0,2.4,0.6,0.87,1.0,4.0,1.0,1,3,1
17041,17041,17041,17041,17041,9.0,10.0,41.0,3.3,1.18,1.61,1.0,3.0,1.0,1,4,1
17042,17042,17042,17042,17042,3.0,7.0,29.0,3.4,-0.52,0.53,1.0,3.0,0.0,1,4,1
17043,17043,17043,17043,17043,10.0,8.0,47.0,3.4,2.46,0.74,1.0,4.0,1.0,1,5,1
17044,17044,17044,17044,17044,9.0,9.0,28.5,2.9,1.17,1.23,1.0,4.0,0.0,1,3,1
17045,17045,17045,17045,17045,5.0,4.0,41.0,3.7,-0.05,-0.38,1.0,3.0,0.0,1,6,1
17046,17046,17046,17046,17046,10.0,10.0,37.0,3.5,2.29,1.47,1.0,4.0,0.0,1,5,1
17047,17047,17047,17047,17047,7.0,7.0,42.0,3.2,0.33,0.31,1.0,4.0,0.0,1,5,1
17048,17048,17048,17048,17048,5.0,8.0,36.0,3.7,-0.13,0.61,1.0,3.0,0.0,1,3,1
17049,17049,17049,17049,17049,1.0,1.0,28.5,2.1,-1.88,-2.39,1.0,3.0,1.0,1,3,1
17050,17050,17050,17050,17050,6.0,8.0,37.0,3.3,0.3,0.55,1.0,4.0,1.0,1,3,1
17051,17051,17051,17051,17051,3.0,1.0,44.0,3.6,-0.64,-1.3,1.0,4.0,0.0,1,6,1
17052,17052,17052,17052,17052,6.0,7.0,31.0,3.5,0.24,0.41,1.0,4.0,0.0,1,5,1
17053,17053,17053,17053,17053,6.0,8.0,35.0,3.1,0.26,0.64,1.0,3.0,1.0,1,4,1
17054,17054,17054,17054,17054,3.0,4.0,32.5,2.8,-0.67,-0.43,1.0,3.0,1.0,1,3,1
17055,17055,17055,17055,17055,8.0,7.0,37.0,3.8,0.64,0.45,1.0,3.0,0.0,1,4,1
17056,17056,17056,17056,17056,5.0,6.0,33.0,3.9,0.05,0.0,1.0,3.0,0.0,1,3,1
17057,17057,17057,17057,17057,6.0,9.0,32.5,2.8,0.08,1.0,1.0,4.0,0.0,1,3,1
17058,17058,17058,17058,17058,8.0,7.0,35.0,3.1,0.68,0.4,1.0,4.0,1.0,1,3,1
17059,17059,17059,17059,17059,2.0,2.0,28.0,3.1,-0.97,-1.25,1.0,3.0,1.0,1,3,1
17060,17060,17060,17060,17060,9.0,9.0,38.0,3.2,1.06,1.13,1.0,3.0,0.0,1,3,1
17061,17061,17061,17061,17061,9.0,10.0,40.0,3.5,1.05,1.47,1.0,4.0,0.0,1,4,1
17062,17062,17062,17062,17062,8.0,6.0,35.0,3.4,0.58,0.2,1.0,3.0,1.0,1,3,1
17063,17063,17063,17063,17063,5.0,7.0,37.0,3.6,0.03,0.45,1.0,3.0,1.0,1,4,1
17064,17064,17064,17064,17064,10.0,9.0,43.0,4.0,1.47,1.29,1.0,5.0,1.0,1,5,1
17065,17065,17065,17065,17065,7.0,6.0,35.0,3.2,0.38,0.14,1.0,4.0,0.0,1,5,1
17066,17066,17066,17066,17066,6.0,6.0,38.0,3.6,0.26,0.07,1.0,3.0,1.0,1,4,1
17067,17067,17067,17067,17067,9.0,10.0,45.0,3.6,1.02,1.39,1.0,3.0,1.0,1,5,1
17068,17068,17068,17068,17068,6.0,7.0,35.0,3.6,0.12,0.45,1.0,4.0,1.0,1,5,1
17069,17069,17069,17069,17069,7.0,7.0,32.0,3.1,0.55,0.48,1.0,3.0,1.0,1,2,1
17070,17070,17070,17070,17070,1.0,1.0,38.0,3.6,-2.01,-1.61,1.0,4.0,0.0,1,5,1
17071,17071,17071,17071,17071,8.0,8.0,48.0,3.4,0.77,0.74,1.0,3.0,0.0,1,3,1
17072,17072,17072,17072,17072,1.0,1.0,32.0,2.5,-1.15,-1.92,1.0,3.0,0.0,1,4,1
17073,17073,17073,17073,17073,2.0,5.0,32.5,3.8,-0.91,-0.25,1.0,2.0,1.0,1,3,1
17074,17074,17074,17074,17074,8.0,9.0,39.0,3.6,0.62,1.07,1.0,4.0,1.0,1,4,1
17075,17075,17075,17075,17075,10.0,6.0,41.0,2.9,2.07,0.19,1.0,3.0,1.0,1,6,1
17076,17076,17076,17076,17076,8.0,8.0,39.0,3.9,0.64,0.77,1.0,3.0,1.0,1,4,1
17077,17077,17077,17077,17077,9.0,8.0,30.5,3.0,0.94,0.78,1.0,4.0,1.0,1,3,1
17078,17078,17078,17078,17078,10.0,10.0,41.0,3.7,1.83,1.91,1.0,3.0,0.0,1,5,1
17079,17079,17079,17079,17079,10.0,10.0,44.0,3.0,1.41,1.54,1.0,5.0,1.0,1,3,1
17080,17080,17080,17080,17080,9.0,9.0,40.0,3.1,0.91,0.94,1.0,3.0,1.0,1,3,1
17081,17081,17081,17081,17081,9.0,9.0,39.0,3.5,1.1,1.08,1.0,3.0,0.0,1,4,1
17082,17082,17082,17082,17082,10.0,10.0,40.0,3.5,2.17,2.27,1.0,3.0,1.0,1,4,1
17083,17083,17083,17083,17083,8.0,9.0,35.0,3.3,0.78,1.02,1.0,5.0,1.0,1,3,1
17084,17084,17084,17084,17084,8.0,10.0,33.0,3.4,0.75,1.38,1.0,3.0,1.0,1,3,1
17085,17085,17085,17085,17085,3.0,2.0,39.0,3.2,-0.72,-1.27,1.0,2.0,0.0,1,4,1
17086,17086,17086,17086,17086,7.0,5.0,40.0,3.7,0.39,-0.15,1.0,4.0,0.0,1,3,1
17087,17087,17087,17087,17087,10.0,10.0,37.0,3.8,1.33,1.62,1.0,4.0,1.0,1,5,1
17088,17088,17088,17088,17088,2.0,2.0,31.5,3.0,-0.88,-1.31,1.0,3.0,0.0,1,3,1
17089,17089,17089,17089,17089,10.0,9.0,36.5,3.8,1.37,1.18,1.0,3.0,0.0,1,3,1
17090,17090,17090,17090,17090,3.0,5.0,38.0,4.0,-0.48,-0.21,1.0,4.0,0.0,1,4,1
17091,17091,17091,17091,17091,2.0,3.0,40.0,3.1,-0.88,-0.88,1.0,4.0,1.0,1,3,1
17092,17092,17092,17092,17092,5.0,4.0,37.0,3.3,-0.17,-0.41,1.0,3.0,1.0,1,5,1
17093,17093,17093,17093,17093,7.0,8.0,39.5,3.1,0.51,0.64,1.0,4.0,0.0,1,3,1
17094,17094,17094,17094,17094,4.0,3.0,38.0,2.5,-0.22,-0.72,1.0,3.0,1.0,1,4,1
17095,17095,17095,17095,17095,2.0,2.0,39.0,3.6,-1.16,-0.96,1.0,4.0,0.0,1,5,1
17096,17096,17096,17096,17096,4.0,5.0,34.0,3.0,-0.4,0.0,1.0,3.0,0.0,1,5,1
17097,17097,17097,17097,17097,8.0,4.0,36.0,2.3,0.77,-0.47,1.0,4.0,1.0,1,2,1
17098,17098,17098,17098,17098,8.0,5.0,34.0,2.7,0.58,-0.21,1.0,3.0,1.0,1,2,1
17099,17099,17099,17099,17099,6.0,7.0,33.0,3.5,0.12,0.53,1.0,4.0,0.0,1,4,1
17100,17100,17100,17100,17100,2.0,2.0,30.0,3.6,-0.79,-0.96,1.0,3.0,1.0,1,3,1
17101,17101,17101,17101,17101,5.0,8.0,43.0,3.0,0.03,0.63,1.0,4.0,1.0,1,4,1
17102,17102,17102,17102,17102,6.0,5.0,37.0,2.7,0.21,-0.12,1.0,3.0,0.0,1,4,1
17103,17103,17103,17103,17103,5.0,3.0,39.0,3.2,0.08,-0.59,1.0,3.0,1.0,1,4,1
17104,17104,17104,17104,17104,10.0,9.0,42.0,3.0,1.52,1.14,1.0,3.0,1.0,1,5,1
17105,17105,17105,17105,17105,7.0,9.0,42.0,2.8,0.47,0.95,1.0,4.0,1.0,1,3,1
17106,17106,17106,17106,17106,2.0,4.0,33.0,2.8,-0.9,-0.45,1.0,4.0,1.0,1,3,1
17107,17107,17107,17107,17107,5.0,2.0,40.0,3.0,-0.03,-0.99,1.0,3.0,1.0,1,5,1
17108,17108,17108,17108,17108,5.0,5.0,38.0,2.9,0.03,-0.05,1.0,4.0,0.0,1,6,1
17109,17109,17109,17109,17109,9.0,6.0,40.0,2.4,1.27,0.13,1.0,4.0,0.0,1,3,1
17110,17110,17110,17110,17110,5.0,5.0,45.0,2.8,-0.08,-0.07,1.0,4.0,1.0,1,4,1
17111,17111,17111,17111,17111,7.0,8.0,46.0,3.5,0.57,0.72,1.0,4.0,1.0,1,6,1
17112,17112,17112,17112,17112,9.0,9.0,48.0,3.7,1.13,0.85,1.0,3.0,0.0,1,6,1
17113,17113,17113,17113,17113,2.0,2.0,24.0,2.5,-0.85,-1.26,1.0,2.0,0.0,1,3,1
17114,17114,17114,17114,17114,8.0,9.0,38.0,2.8,0.68,1.23,1.0,4.0,1.0,1,1,1
17115,17115,17115,17115,17115,1.0,1.0,27.0,2.6,-1.48,-2.2,1.0,2.0,1.0,1,4,1
17116,17116,17116,17116,17116,3.0,3.0,41.0,3.4,-0.55,-0.64,1.0,3.0,0.0,1,4,1
17117,17117,17117,17117,17117,10.0,10.0,43.0,3.5,1.36,1.34,1.0,3.0,1.0,1,4,1
17118,17118,17118,17118,17118,7.0,7.0,41.0,3.6,0.36,0.47,1.0,3.0,0.0,1,5,1
17119,17119,17119,17119,17119,7.0,7.0,40.0,3.1,0.35,0.32,1.0,3.0,1.0,1,5,1
17120,17120,17120,17120,17120,4.0,1.0,41.0,2.5,-0.24,-1.4,1.0,4.0,0.0,1,3,1
17121,17121,17121,17121,17121,3.0,2.0,43.0,3.6,-0.78,-1.07,1.0,4.0,1.0,1,6,1
17122,17122,17122,17122,17122,4.0,3.0,33.0,2.9,-0.39,-0.64,1.0,3.0,0.0,1,2,1
17123,17123,17123,17123,17123,9.0,10.0,41.0,3.8,1.16,1.33,1.0,4.0,0.0,1,4,1
17124,17124,17124,17124,17124,1.0,1.0,38.0,3.4,-2.64,-2.52,1.0,3.0,1.0,1,5,1
17125,17125,17125,17125,17125,5.0,5.0,41.0,3.1,-0.05,-0.17,1.0,4.0,1.0,1,4,1
17126,17126,17126,17126,17126,3.0,4.0,31.0,2.9,-0.64,-0.36,1.0,4.0,1.0,1,3,1
17127,17127,17127,17127,17127,10.0,10.0,36.0,3.1,1.62,1.73,1.0,3.0,1.0,1,3,1
17128,17128,17128,17128,17128,5.0,4.0,39.0,2.6,0.02,-0.24,1.0,3.0,1.0,1,5,1
17129,17129,17129,17129,17129,5.0,4.0,30.0,3.0,-0.1,-0.48,1.0,4.0,1.0,1,3,1
17130,17130,17130,17130,17130,10.0,9.0,37.0,3.4,1.77,1.29,1.0,3.0,0.0,1,2,1
17131,17131,17131,17131,17131,8.0,9.0,40.0,3.4,0.71,0.96,1.0,4.0,1.0,1,4,1
17132,17132,17132,17132,17132,7.0,6.0,34.0,2.5,0.3,0.01,1.0,4.0,1.0,1,2,1
17133,17133,17133,17133,17133,3.0,1.0,38.0,3.5,-0.6,-1.38,1.0,2.0,1.0,1,4,1
17134,17134,17134,17134,17134,5.0,5.0,37.0,2.1,-0.01,-0.16,1.0,4.0,1.0,1,2,1
17135,17135,17135,17135,17135,2.0,3.0,37.0,3.0,-0.81,-0.81,1.0,5.0,0.0,1,3,1
17136,17136,17136,17136,17136,4.0,3.0,34.0,3.0,-0.32,-0.87,1.0,4.0,0.0,1,4,1
17137,17137,17137,17137,17137,5.0,5.0,30.5,3.2,-0.15,-0.14,1.0,3.0,1.0,1,3,1
17138,17138,17138,17138,17138,10.0,10.0,43.0,3.4,1.93,2.3,1.0,5.0,1.0,1,3,1
17139,17139,17139,17139,17139,10.0,10.0,39.5,3.4,1.58,1.93,1.0,3.0,0.0,1,3,1
17140,17140,17140,17140,17140,10.0,8.0,37.0,3.5,1.66,0.72,1.0,2.0,0.0,1,3,1
17141,17141,17141,17141,17141,7.0,6.0,44.0,2.1,0.51,0.09,1.0,4.0,0.0,1,3,1
17142,17142,17142,17142,17142,7.0,6.0,38.5,3.5,0.3,0.12,1.0,4.0,0.0,1,5,1
17143,17143,17143,17143,17143,10.0,10.0,45.0,3.4,1.68,2.04,1.0,3.0,0.0,1,4,1
17144,17144,17144,17144,17144,8.0,2.0,32.5,2.7,0.84,-1.19,1.0,4.0,1.0,1,2,1
17145,17145,17145,17145,17145,4.0,3.0,36.0,3.4,-0.34,-0.74,1.0,4.0,1.0,1,3,1
17146,17146,17146,17146,17146,10.0,10.0,48.0,4.0,1.31,1.53,1.0,5.0,1.0,1,5,1
17147,17147,17147,17147,17147,2.0,3.0,36.0,3.0,-0.96,-0.61,1.0,2.0,0.0,1,2,1
17148,17148,17148,17148,17148,8.0,7.0,41.0,2.3,0.64,0.42,1.0,3.0,1.0,1,5,1
17149,17149,17149,17149,17149,10.0,10.0,33.0,3.3,1.51,1.57,1.0,4.0,0.0,1,3,1
17150,17150,17150,17150,17150,3.0,4.0,41.0,2.9,-0.64,-0.46,1.0,4.0,0.0,1,5,1
17151,17151,17151,17151,17151,6.0,7.0,34.0,2.9,0.21,0.4,1.0,4.0,1.0,1,4,1
17152,17152,17152,17152,17152,10.0,10.0,46.0,3.4,2.69,2.42,1.0,5.0,0.0,1,6,1
17153,17153,17153,17153,17153,2.0,3.0,34.0,3.1,-0.99,-0.86,1.0,3.0,0.0,1,3,1
17154,17154,17154,17154,17154,6.0,4.0,35.0,2.8,0.27,-0.34,1.0,2.0,1.0,1,3,1
17155,17155,17155,17155,17155,3.0,4.0,33.0,3.7,-0.44,-0.35,1.0,3.0,0.0,1,4,1
17156,17156,17156,17156,17156,8.0,5.0,35.0,3.2,0.57,-0.08,1.0,4.0,1.0,1,5,1
17157,17157,17157,17157,17157,6.0,6.0,39.0,3.5,0.17,0.2,1.0,3.0,1.0,1,3,1
17158,17158,17158,17158,17158,5.0,5.0,42.0,2.7,-0.02,-0.24,1.0,4.0,0.0,1,3,1
17159,17159,17159,17159,17159,10.0,9.0,33.0,3.0,1.67,1.27,1.0,4.0,1.0,1,2,1
17160,17160,17160,17160,17160,9.0,9.0,46.0,3.6,1.07,1.25,1.0,3.0,0.0,1,5,1
17161,17161,17161,17161,17161,9.0,8.0,42.0,2.5,0.95,0.86,1.0,3.0,1.0,1,3,1
17162,17162,17162,17162,17162,4.0,5.0,46.0,3.9,-0.42,-0.06,1.0,4.0,1.0,1,6,1
17163,17163,17163,17163,17163,4.0,4.0,38.0,3.6,-0.19,-0.35,1.0,4.0,1.0,1,3,1
17164,17164,17164,17164,17164,9.0,9.0,43.0,3.0,0.9,1.0,1.0,3.0,0.0,1,4,1
17165,17165,17165,17165,17165,2.0,1.0,37.0,3.3,-1.08,-1.48,1.0,3.0,0.0,1,3,1
17166,17166,17166,17166,17166,1.0,1.0,21.5,2.6,-2.06,-2.68,1.0,3.0,0.0,1,5,1
17167,17167,17167,17167,17167,6.0,5.0,42.0,3.7,0.07,-0.09,1.0,3.0,0.0,1,5,1
17168,17168,17168,17168,17168,1.0,1.0,28.0,2.1,-1.32,-1.4,1.0,2.0,1.0,1,2,1
17169,17169,17169,17169,17169,6.0,7.0,39.0,3.1,0.19,0.36,1.0,4.0,1.0,1,3,1
17170,17170,17170,17170,17170,10.0,9.0,36.0,4.0,1.61,0.89,1.0,4.0,1.0,1,4,1
17171,17171,17171,17171,17171,4.0,3.0,40.0,3.2,-0.36,-0.84,1.0,3.0,1.0,1,3,1
17172,17172,17172,17172,17172,7.0,6.0,27.5,3.8,0.46,0.02,1.0,4.0,0.0,1,2,1
17173,17173,17173,17173,17173,4.0,6.0,40.0,3.6,-0.33,0.03,1.0,4.0,0.0,1,4,1
17174,17174,17174,17174,17174,5.0,5.0,36.0,3.1,0.08,0.01,1.0,4.0,1.0,1,4,1
17175,17175,17175,17175,17175,10.0,9.0,45.0,3.1,1.33,1.22,1.0,3.0,1.0,1,3,1
17176,17176,17176,17176,17176,8.0,9.0,37.0,3.4,0.82,1.02,1.0,4.0,1.0,1,5,1
17177,17177,17177,17177,17177,8.0,8.0,45.0,3.1,0.79,0.74,1.0,4.0,1.0,1,4,1
17178,17178,17178,17178,17178,3.0,2.0,38.0,3.0,-0.51,-0.9,1.0,3.0,0.0,1,4,1
17179,17179,17179,17179,17179,4.0,3.0,23.0,2.6,-0.33,-0.63,1.0,2.0,1.0,1,3,1
17180,17180,17180,17180,17180,2.0,3.0,38.0,3.7,-1.09,-0.68,1.0,3.0,0.0,1,4,1
17181,17181,17181,17181,17181,3.0,2.0,33.0,2.6,-0.56,-1.16,1.0,4.0,1.0,1,2,1
17182,17182,17182,17182,17182,7.0,5.0,38.0,3.5,0.35,-0.08,1.0,4.0,1.0,1,4,1
17183,17183,17183,17183,17183,3.0,3.0,41.0,3.7,-0.66,-0.65,1.0,4.0,0.0,1,6,1
17184,17184,17184,17184,17184,3.0,2.0,35.0,3.7,-0.54,-1.17,1.0,2.0,1.0,1,3,1
17185,17185,17185,17185,17185,5.0,4.0,44.0,3.6,-0.12,-0.42,1.0,4.0,1.0,1,4,1
17186,17186,17186,17186,17186,8.0,7.0,32.5,3.6,0.63,0.38,1.0,2.0,0.0,1,4,1
17187,17187,17187,17187,17187,5.0,4.0,33.5,3.8,-0.12,-0.39,1.0,4.0,1.0,1,6,1
17188,17188,17188,17188,17188,9.0,9.0,35.0,3.0,1.05,0.89,1.0,3.0,1.0,1,3,1
17189,17189,17189,17189,17189,5.0,8.0,37.0,3.2,0.03,0.55,1.0,5.0,0.0,1,3,1
17190,17190,17190,17190,17190,8.0,8.0,43.0,3.4,0.81,0.72,1.0,4.0,1.0,1,5,1
17191,17191,17191,17191,17191,10.0,10.0,32.0,3.5,1.49,1.5,1.0,3.0,0.0,1,3,1
17192,17192,17192,17192,17192,5.0,8.0,43.0,3.6,0.0,0.67,1.0,4.0,1.0,1,6,1
17193,17193,17193,17193,17193,5.0,3.0,34.0,3.6,0.0,-0.8,1.0,4.0,0.0,1,4,1
17194,17194,17194,17194,17194,8.0,8.0,37.0,3.3,0.84,0.55,1.0,4.0,1.0,1,3,1
17195,17195,17195,17195,17195,10.0,9.0,41.0,3.9,1.59,1.11,1.0,4.0,1.0,1,3,1
17196,17196,17196,17196,17196,10.0,10.0,39.0,2.9,1.64,2.17,1.0,2.0,0.0,1,3,1
17197,17197,17197,17197,17197,9.0,9.0,36.0,3.3,1.28,0.88,1.0,3.0,1.0,1,3,1
17198,17198,17198,17198,17198,6.0,8.0,36.0,3.1,0.27,0.77,1.0,4.0,0.0,1,3,1
17199,17199,17199,17199,17199,4.0,4.0,26.0,2.6,-0.28,-0.34,1.0,3.0,0.0,1,4,1
17200,17200,17200,17200,17200,10.0,10.0,38.0,2.4,1.57,1.5,1.0,3.0,0.0,1,3,1
17201,17201,17201,17201,17201,5.0,8.0,40.0,3.6,-0.09,0.61,1.0,3.0,0.0,1,4,1
17202,17202,17202,17202,17202,10.0,10.0,36.0,3.3,2.06,2.03,1.0,4.0,0.0,1,5,1
17203,17203,17203,17203,17203,6.0,6.0,31.0,3.4,0.05,0.18,1.0,3.0,1.0,1,3,1
17204,17204,17204,17204,17204,5.0,3.0,32.5,3.5,-0.01,-0.88,1.0,4.0,0.0,1,3,1
17205,17205,17205,17205,17205,9.0,9.0,40.0,2.9,0.96,0.95,1.0,4.0,1.0,1,3,1
17206,17206,17206,17206,17206,5.0,8.0,48.0,2.8,-0.04,0.64,1.0,3.0,1.0,1,5,1
17207,17207,17207,17207,17207,2.0,1.0,33.0,3.1,-0.8,-1.29,1.0,3.0,0.0,1,2,1
17208,17208,17208,17208,17208,7.0,8.0,31.0,3.2,0.28,0.66,1.0,5.0,1.0,1,2,1
17209,17209,17209,17209,17209,8.0,9.0,42.0,3.7,0.86,1.03,1.0,4.0,0.0,1,6,1
17210,17210,17210,17210,17210,3.0,5.0,41.5,3.4,-0.52,-0.17,1.0,5.0,1.0,1,5,1
17211,17211,17211,17211,17211,4.0,5.0,32.5,3.2,-0.29,-0.25,1.0,3.0,0.0,1,3,1
17212,17212,17212,17212,17212,8.0,8.0,39.0,3.1,0.89,0.82,1.0,4.0,0.0,1,4,1
17213,17213,17213,17213,17213,9.0,9.0,40.0,2.7,1.04,1.02,1.0,4.0,1.0,1,2,1
17214,17214,17214,17214,17214,10.0,6.0,41.0,2.5,2.58,0.06,1.0,4.0,1.0,1,6,1
17215,17215,17215,17215,17215,3.0,5.0,29.0,3.3,-0.44,-0.25,1.0,3.0,1.0,1,2,1
17216,17216,17216,17216,17216,10.0,10.0,27.5,3.6,2.1,1.96,1.0,3.0,0.0,1,3,1
17217,17217,17217,17217,17217,1.0,1.0,38.0,3.1,-1.55,-1.44,1.0,3.0,0.0,1,4,1
17218,17218,17218,17218,17218,6.0,7.0,37.0,3.4,0.33,0.32,1.0,3.0,1.0,1,4,1
17219,17219,17219,17219,17219,9.0,10.0,28.0,3.2,1.15,1.64,1.0,4.0,0.0,1,1,1
17220,17220,17220,17220,17220,7.0,6.0,31.5,3.4,0.44,0.16,1.0,4.0,0.0,1,3,1
17221,17221,17221,17221,17221,1.0,1.0,31.0,2.7,-1.23,-2.03,1.0,1.0,1.0,1,4,1
17222,17222,17222,17222,17222,5.0,6.0,34.5,2.8,-0.18,0.02,1.0,4.0,1.0,1,5,1
17223,17223,17223,17223,17223,8.0,9.0,41.0,3.7,0.8,0.87,1.0,3.0,0.0,1,5,1
17224,17224,17224,17224,17224,6.0,7.0,38.0,3.6,0.25,0.36,1.0,5.0,1.0,1,4,1
17225,17225,17225,17225,17225,1.0,2.0,40.0,3.9,-1.5,-1.22,1.0,4.0,1.0,1,5,1
17226,17226,17226,17226,17226,10.0,10.0,42.0,3.6,1.94,1.55,1.0,4.0,1.0,1,4,1
17227,17227,17227,17227,17227,1.0,2.0,40.0,3.0,-1.82,-1.27,1.0,4.0,1.0,1,4,1
17228,17228,17228,17228,17228,5.0,5.0,39.0,3.2,0.05,-0.18,1.0,2.0,1.0,1,6,1
17229,17229,17229,17229,17229,9.0,10.0,36.0,3.7,1.04,1.71,1.0,2.0,0.0,1,3,1
17230,17230,17230,17230,17230,4.0,4.0,40.0,3.1,-0.18,-0.27,1.0,3.0,0.0,1,4,1
17231,17231,17231,17231,17231,4.0,7.0,38.0,3.2,-0.22,0.34,1.0,1.0,0.0,1,3,1
17232,17232,17232,17232,17232,7.0,5.0,42.0,2.8,0.37,-0.13,1.0,4.0,0.0,1,4,1
17233,17233,17233,17233,17233,3.0,2.0,41.0,3.3,-0.65,-1.28,1.0,3.0,1.0,1,3,1
17234,17234,17234,17234,17234,4.0,3.0,33.0,3.8,-0.32,-0.76,1.0,4.0,0.0,1,5,1
