Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,parents,has_nurs,form,children,housing,finance,social,health,class
9395,9395,9395,9395,9395,9395,great_pret,proper,foster,2,critical,inconv,problematic,not_recom,not_recommend
9396,9396,9396,9396,9396,9396,great_pret,proper,foster,3,convenient,convenient,nonprob,recommended,recommend
9397,9397,9397,9397,9397,9397,great_pret,proper,foster,3,convenient,convenient,nonprob,priority,recommend
9398,9398,9398,9398,9398,9398,great_pret,proper,foster,3,convenient,convenient,nonprob,not_recom,not_recommend
9399,9399,9399,9399,9399,9399,great_pret,proper,foster,3,convenient,convenient,slightly_prob,recommended,recommend
9400,9400,9400,9400,9400,9400,great_pret,proper,foster,3,convenient,convenient,slightly_prob,priority,recommend
9401,9401,9401,9401,9401,9401,great_pret,proper,foster,3,convenient,convenient,slightly_prob,not_recom,not_recommend
9402,9402,9402,9402,9402,9402,great_pret,proper,foster,3,convenient,convenient,problematic,recommended,recommend
9403,9403,9403,9403,9403,9403,great_pret,proper,foster,3,convenient,convenient,problematic,priority,recommend
9404,9404,9404,9404,9404,9404,great_pret,proper,foster,3,convenient,convenient,problematic,not_recom,not_recommend
9405,9405,9405,9405,9405,9405,great_pret,proper,foster,3,convenient,inconv,nonprob,recommended,recommend
9406,9406,9406,9406,9406,9406,great_pret,proper,foster,3,convenient,inconv,nonprob,priority,recommend
9407,9407,9407,9407,9407,9407,great_pret,proper,foster,3,convenient,inconv,nonprob,not_recom,not_recommend
9408,9408,9408,9408,9408,9408,great_pret,proper,foster,3,convenient,inconv,slightly_prob,recommended,recommend
9409,9409,9409,9409,9409,9409,great_pret,proper,foster,3,convenient,inconv,slightly_prob,priority,recommend
9410,9410,9410,9410,9410,9410,great_pret,proper,foster,3,convenient,inconv,slightly_prob,not_recom,not_recommend
9411,9411,9411,9411,9411,9411,great_pret,proper,foster,3,convenient,inconv,problematic,recommended,recommend
9412,9412,9412,9412,9412,9412,great_pret,proper,foster,3,convenient,inconv,problematic,priority,recommend
9413,9413,9413,9413,9413,9413,great_pret,proper,foster,3,convenient,inconv,problematic,not_recom,not_recommend
9414,9414,9414,9414,9414,9414,great_pret,proper,foster,3,less_conv,convenient,nonprob,recommended,recommend
9415,9415,9415,9415,9415,9415,great_pret,proper,foster,3,less_conv,convenient,nonprob,priority,recommend
9416,9416,9416,9416,9416,9416,great_pret,proper,foster,3,less_conv,convenient,nonprob,not_recom,not_recommend
9417,9417,9417,9417,9417,9417,great_pret,proper,foster,3,less_conv,convenient,slightly_prob,recommended,recommend
9418,9418,9418,9418,9418,9418,great_pret,proper,foster,3,less_conv,convenient,slightly_prob,priority,recommend
9419,9419,9419,9419,9419,9419,great_pret,proper,foster,3,less_conv,convenient,slightly_prob,not_recom,not_recommend
9420,9420,9420,9420,9420,9420,great_pret,proper,foster,3,less_conv,convenient,problematic,recommended,recommend
9421,9421,9421,9421,9421,9421,great_pret,proper,foster,3,less_conv,convenient,problematic,priority,recommend
9422,9422,9422,9422,9422,9422,great_pret,proper,foster,3,less_conv,convenient,problematic,not_recom,not_recommend
9423,9423,9423,9423,9423,9423,great_pret,proper,foster,3,less_conv,inconv,nonprob,recommended,recommend
9424,9424,9424,9424,9424,9424,great_pret,proper,foster,3,less_conv,inconv,nonprob,priority,recommend
9425,9425,9425,9425,9425,9425,great_pret,proper,foster,3,less_conv,inconv,nonprob,not_recom,not_recommend
9426,9426,9426,9426,9426,9426,great_pret,proper,foster,3,less_conv,inconv,slightly_prob,recommended,recommend
9427,9427,9427,9427,9427,9427,great_pret,proper,foster,3,less_conv,inconv,slightly_prob,priority,recommend
9428,9428,9428,9428,9428,9428,great_pret,proper,foster,3,less_conv,inconv,slightly_prob,not_recom,not_recommend
9429,9429,9429,9429,9429,9429,great_pret,proper,foster,3,less_conv,inconv,problematic,recommended,recommend
9430,9430,9430,9430,9430,9430,great_pret,proper,foster,3,less_conv,inconv,problematic,priority,recommend
9431,9431,9431,9431,9431,9431,great_pret,proper,foster,3,less_conv,inconv,problematic,not_recom,not_recommend
9432,9432,9432,9432,9432,9432,great_pret,proper,foster,3,critical,convenient,nonprob,recommended,recommend
9433,9433,9433,9433,9433,9433,great_pret,proper,foster,3,critical,convenient,nonprob,priority,recommend
9434,9434,9434,9434,9434,9434,great_pret,proper,foster,3,critical,convenient,nonprob,not_recom,not_recommend
9435,9435,9435,9435,9435,9435,great_pret,proper,foster,3,critical,convenient,slightly_prob,recommended,recommend
9436,9436,9436,9436,9436,9436,great_pret,proper,foster,3,critical,convenient,slightly_prob,priority,recommend
9437,9437,9437,9437,9437,9437,great_pret,proper,foster,3,critical,convenient,slightly_prob,not_recom,not_recommend
9438,9438,9438,9438,9438,9438,great_pret,proper,foster,3,critical,convenient,problematic,recommended,recommend
9439,9439,9439,9439,9439,9439,great_pret,proper,foster,3,critical,convenient,problematic,priority,recommend
9440,9440,9440,9440,9440,9440,great_pret,proper,foster,3,critical,convenient,problematic,not_recom,not_recommend
9441,9441,9441,9441,9441,9441,great_pret,proper,foster,3,critical,inconv,nonprob,recommended,recommend
9442,9442,9442,9442,9442,9442,great_pret,proper,foster,3,critical,inconv,nonprob,priority,recommend
9443,9443,9443,9443,9443,9443,great_pret,proper,foster,3,critical,inconv,nonprob,not_recom,not_recommend
9444,9444,9444,9444,9444,9444,great_pret,proper,foster,3,critical,inconv,slightly_prob,recommended,recommend
9445,9445,9445,9445,9445,9445,great_pret,proper,foster,3,critical,inconv,slightly_prob,priority,recommend
9446,9446,9446,9446,9446,9446,great_pret,proper,foster,3,critical,inconv,slightly_prob,not_recom,not_recommend
9447,9447,9447,9447,9447,9447,great_pret,proper,foster,3,critical,inconv,problematic,recommended,recommend
9448,9448,9448,9448,9448,9448,great_pret,proper,foster,3,critical,inconv,problematic,priority,recommend
9449,9449,9449,9449,9449,9449,great_pret,proper,foster,3,critical,inconv,problematic,not_recom,not_recommend
9450,9450,9450,9450,9450,9450,great_pret,proper,foster,more,convenient,convenient,nonprob,recommended,recommend
9451,9451,9451,9451,9451,9451,great_pret,proper,foster,more,convenient,convenient,nonprob,priority,recommend
9452,9452,9452,9452,9452,9452,great_pret,proper,foster,more,convenient,convenient,nonprob,not_recom,not_recommend
9453,9453,9453,9453,9453,9453,great_pret,proper,foster,more,convenient,convenient,slightly_prob,recommended,recommend
9454,9454,9454,9454,9454,9454,great_pret,proper,foster,more,convenient,convenient,slightly_prob,priority,recommend
9455,9455,9455,9455,9455,9455,great_pret,proper,foster,more,convenient,convenient,slightly_prob,not_recom,not_recommend
9456,9456,9456,9456,9456,9456,great_pret,proper,foster,more,convenient,convenient,problematic,recommended,recommend
9457,9457,9457,9457,9457,9457,great_pret,proper,foster,more,convenient,convenient,problematic,priority,recommend
9458,9458,9458,9458,9458,9458,great_pret,proper,foster,more,convenient,convenient,problematic,not_recom,not_recommend
9459,9459,9459,9459,9459,9459,great_pret,proper,foster,more,convenient,inconv,nonprob,recommended,recommend
9460,9460,9460,9460,9460,9460,great_pret,proper,foster,more,convenient,inconv,nonprob,priority,recommend
9461,9461,9461,9461,9461,9461,great_pret,proper,foster,more,convenient,inconv,nonprob,not_recom,not_recommend
9462,9462,9462,9462,9462,9462,great_pret,proper,foster,more,convenient,inconv,slightly_prob,recommended,recommend
9463,9463,9463,9463,9463,9463,great_pret,proper,foster,more,convenient,inconv,slightly_prob,priority,recommend
9464,9464,9464,9464,9464,9464,great_pret,proper,foster,more,convenient,inconv,slightly_prob,not_recom,not_recommend
9465,9465,9465,9465,9465,9465,great_pret,proper,foster,more,convenient,inconv,problematic,recommended,recommend
9466,9466,9466,9466,9466,9466,great_pret,proper,foster,more,convenient,inconv,problematic,priority,recommend
9467,9467,9467,9467,9467,9467,great_pret,proper,foster,more,convenient,inconv,problematic,not_recom,not_recommend
9468,9468,9468,9468,9468,9468,great_pret,proper,foster,more,less_conv,convenient,nonprob,recommended,recommend
9469,9469,9469,9469,9469,9469,great_pret,proper,foster,more,less_conv,convenient,nonprob,priority,recommend
9470,9470,9470,9470,9470,9470,great_pret,proper,foster,more,less_conv,convenient,nonprob,not_recom,not_recommend
9471,9471,9471,9471,9471,9471,great_pret,proper,foster,more,less_conv,convenient,slightly_prob,recommended,recommend
9472,9472,9472,9472,9472,9472,great_pret,proper,foster,more,less_conv,convenient,slightly_prob,priority,recommend
9473,9473,9473,9473,9473,9473,great_pret,proper,foster,more,less_conv,convenient,slightly_prob,not_recom,not_recommend
9474,9474,9474,9474,9474,9474,great_pret,proper,foster,more,less_conv,convenient,problematic,recommended,recommend
9475,9475,9475,9475,9475,9475,great_pret,proper,foster,more,less_conv,convenient,problematic,priority,recommend
9476,9476,9476,9476,9476,9476,great_pret,proper,foster,more,less_conv,convenient,problematic,not_recom,not_recommend
9477,9477,9477,9477,9477,9477,great_pret,proper,foster,more,less_conv,inconv,nonprob,recommended,recommend
9478,9478,9478,9478,9478,9478,great_pret,proper,foster,more,less_conv,inconv,nonprob,priority,recommend
9479,9479,9479,9479,9479,9479,great_pret,proper,foster,more,less_conv,inconv,nonprob,not_recom,not_recommend
9480,9480,9480,9480,9480,9480,great_pret,proper,foster,more,less_conv,inconv,slightly_prob,recommended,recommend
9481,9481,9481,9481,9481,9481,great_pret,proper,foster,more,less_conv,inconv,slightly_prob,priority,recommend
9482,9482,9482,9482,9482,9482,great_pret,proper,foster,more,less_conv,inconv,slightly_prob,not_recom,not_recommend
9483,9483,9483,9483,9483,9483,great_pret,proper,foster,more,less_conv,inconv,problematic,recommended,recommend
9484,9484,9484,9484,9484,9484,great_pret,proper,foster,more,less_conv,inconv,problematic,priority,recommend
9485,9485,9485,9485,9485,9485,great_pret,proper,foster,more,less_conv,inconv,problematic,not_recom,not_recommend
9486,9486,9486,9486,9486,9486,great_pret,proper,foster,more,critical,convenient,nonprob,recommended,recommend
9487,9487,9487,9487,9487,9487,great_pret,proper,foster,more,critical,convenient,nonprob,priority,recommend
9488,9488,9488,9488,9488,9488,great_pret,proper,foster,more,critical,convenient,nonprob,not_recom,not_recommend
9489,9489,9489,9489,9489,9489,great_pret,proper,foster,more,critical,convenient,slightly_prob,recommended,recommend
9490,9490,9490,9490,9490,9490,great_pret,proper,foster,more,critical,convenient,slightly_prob,priority,recommend
9491,9491,9491,9491,9491,9491,great_pret,proper,foster,more,critical,convenient,slightly_prob,not_recom,not_recommend
9492,9492,9492,9492,9492,9492,great_pret,proper,foster,more,critical,convenient,problematic,recommended,recommend
9493,9493,9493,9493,9493,9493,great_pret,proper,foster,more,critical,convenient,problematic,priority,recommend
9494,9494,9494,9494,9494,9494,great_pret,proper,foster,more,critical,convenient,problematic,not_recom,not_recommend
9495,9495,9495,9495,9495,9495,great_pret,proper,foster,more,critical,inconv,nonprob,recommended,recommend
9496,9496,9496,9496,9496,9496,great_pret,proper,foster,more,critical,inconv,nonprob,priority,recommend
9497,9497,9497,9497,9497,9497,great_pret,proper,foster,more,critical,inconv,nonprob,not_recom,not_recommend
9498,9498,9498,9498,9498,9498,great_pret,proper,foster,more,critical,inconv,slightly_prob,recommended,recommend
9499,9499,9499,9499,9499,9499,great_pret,proper,foster,more,critical,inconv,slightly_prob,priority,recommend
9500,9500,9500,9500,9500,9500,great_pret,proper,foster,more,critical,inconv,slightly_prob,not_recom,not_recommend
9501,9501,9501,9501,9501,9501,great_pret,proper,foster,more,critical,inconv,problematic,recommended,recommend
9502,9502,9502,9502,9502,9502,great_pret,proper,foster,more,critical,inconv,problematic,priority,recommend
9503,9503,9503,9503,9503,9503,great_pret,proper,foster,more,critical,inconv,problematic,not_recom,not_recommend
9504,9504,9504,9504,9504,9504,great_pret,less_proper,complete,1,convenient,convenient,nonprob,recommended,recommend
9505,9505,9505,9505,9505,9505,great_pret,less_proper,complete,1,convenient,convenient,nonprob,priority,recommend
9506,9506,9506,9506,9506,9506,great_pret,less_proper,complete,1,convenient,convenient,nonprob,not_recom,not_recommend
9507,9507,9507,9507,9507,9507,great_pret,less_proper,complete,1,convenient,convenient,slightly_prob,recommended,recommend
9508,9508,9508,9508,9508,9508,great_pret,less_proper,complete,1,convenient,convenient,slightly_prob,priority,recommend
9509,9509,9509,9509,9509,9509,great_pret,less_proper,complete,1,convenient,convenient,slightly_prob,not_recom,not_recommend
9510,9510,9510,9510,9510,9510,great_pret,less_proper,complete,1,convenient,convenient,problematic,recommended,recommend
9511,9511,9511,9511,9511,9511,great_pret,less_proper,complete,1,convenient,convenient,problematic,priority,recommend
9512,9512,9512,9512,9512,9512,great_pret,less_proper,complete,1,convenient,convenient,problematic,not_recom,not_recommend
9513,9513,9513,9513,9513,9513,great_pret,less_proper,complete,1,convenient,inconv,nonprob,recommended,recommend
9514,9514,9514,9514,9514,9514,great_pret,less_proper,complete,1,convenient,inconv,nonprob,priority,recommend
9515,9515,9515,9515,9515,9515,great_pret,less_proper,complete,1,convenient,inconv,nonprob,not_recom,not_recommend
9516,9516,9516,9516,9516,9516,great_pret,less_proper,complete,1,convenient,inconv,slightly_prob,recommended,recommend
9517,9517,9517,9517,9517,9517,great_pret,less_proper,complete,1,convenient,inconv,slightly_prob,priority,recommend
9518,9518,9518,9518,9518,9518,great_pret,less_proper,complete,1,convenient,inconv,slightly_prob,not_recom,not_recommend
9519,9519,9519,9519,9519,9519,great_pret,less_proper,complete,1,convenient,inconv,problematic,recommended,recommend
9520,9520,9520,9520,9520,9520,great_pret,less_proper,complete,1,convenient,inconv,problematic,priority,recommend
9521,9521,9521,9521,9521,9521,great_pret,less_proper,complete,1,convenient,inconv,problematic,not_recom,not_recommend
9522,9522,9522,9522,9522,9522,great_pret,less_proper,complete,1,less_conv,convenient,nonprob,recommended,recommend
9523,9523,9523,9523,9523,9523,great_pret,less_proper,complete,1,less_conv,convenient,nonprob,priority,recommend
9524,9524,9524,9524,9524,9524,great_pret,less_proper,complete,1,less_conv,convenient,nonprob,not_recom,not_recommend
9525,9525,9525,9525,9525,9525,great_pret,less_proper,complete,1,less_conv,convenient,slightly_prob,recommended,recommend
9526,9526,9526,9526,9526,9526,great_pret,less_proper,complete,1,less_conv,convenient,slightly_prob,priority,recommend
9527,9527,9527,9527,9527,9527,great_pret,less_proper,complete,1,less_conv,convenient,slightly_prob,not_recom,not_recommend
9528,9528,9528,9528,9528,9528,great_pret,less_proper,complete,1,less_conv,convenient,problematic,recommended,recommend
9529,9529,9529,9529,9529,9529,great_pret,less_proper,complete,1,less_conv,convenient,problematic,priority,recommend
9530,9530,9530,9530,9530,9530,great_pret,less_proper,complete,1,less_conv,convenient,problematic,not_recom,not_recommend
9531,9531,9531,9531,9531,9531,great_pret,less_proper,complete,1,less_conv,inconv,nonprob,recommended,recommend
9532,9532,9532,9532,9532,9532,great_pret,less_proper,complete,1,less_conv,inconv,nonprob,priority,recommend
9533,9533,9533,9533,9533,9533,great_pret,less_proper,complete,1,less_conv,inconv,nonprob,not_recom,not_recommend
9534,9534,9534,9534,9534,9534,great_pret,less_proper,complete,1,less_conv,inconv,slightly_prob,recommended,recommend
9535,9535,9535,9535,9535,9535,great_pret,less_proper,complete,1,less_conv,inconv,slightly_prob,priority,recommend
9536,9536,9536,9536,9536,9536,great_pret,less_proper,complete,1,less_conv,inconv,slightly_prob,not_recom,not_recommend
9537,9537,9537,9537,9537,9537,great_pret,less_proper,complete,1,less_conv,inconv,problematic,recommended,recommend
9538,9538,9538,9538,9538,9538,great_pret,less_proper,complete,1,less_conv,inconv,problematic,priority,recommend
9539,9539,9539,9539,9539,9539,great_pret,less_proper,complete,1,less_conv,inconv,problematic,not_recom,not_recommend
9540,9540,9540,9540,9540,9540,great_pret,less_proper,complete,1,critical,convenient,nonprob,recommended,recommend
9541,9541,9541,9541,9541,9541,great_pret,less_proper,complete,1,critical,convenient,nonprob,priority,recommend
